web-scraper-order,web-scraper-start-url,start_scraping,start_scraping-href,image-src,goal,Raised,people,time,updates,updates-href,createdby,shares
"1543713780-1849","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/simonandpippa","https://d2g8igdw686xgo.cloudfront.net/24247336_1506579346.9113.jpg","of $20,000 goal","$8,880","13","Raised by 13 people in 14 months","Updates   3","https://www.gofundme.com/simonandpippa#updates","Created September 29, 2017","70"
"1543713653-1801","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/save-a-small-town-business","https://d2g8igdw686xgo.cloudfront.net/27915076_1519861199.9173.jpg","of $30,000 goal","$5,535","60","Raised by 60 people in 9 months","Updates   7","https://www.gofundme.com/save-a-small-town-business#updates","Created February 28, 2018","376"
"1543711712-1082","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/smitleyfamily","https://d2g8igdw686xgo.cloudfront.net/32390864_1535166871925835_r.jpg","of $2,000 goal","$550","10","Raised by 10 people in 3 months","null","","Created August 23, 2018","74"
"1543713667-1806","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/kankakee-valley-bpa-trip-2018","https://d2g8igdw686xgo.cloudfront.net/29394688_15246160310_r.jpeg","of $1,500 goal","$1,140","14","Raised by 14 people in 7 months","null","","Created April 24, 2018","98"
"1543713257-1653","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/tzxsq2-business","https://d2g8igdw686xgo.cloudfront.net/30175256_15282517060_r.jpeg","of $5,000 goal","$3,987","39","Raised by 39 people in 5 months","null","","Created June 5, 2018","146"
"1543712684-1444","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/pediatric-therapy-business-startup","https://d2g8igdw686xgo.cloudfront.net/28826390_15227251410_r.jpeg","of $1,200 goal","$475","10","Raised by 10 people in 8 months","null","","Created April 3, 2018","55"
"1543712514-1378","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/dakotas-small-business","https://d2g8igdw686xgo.cloudfront.net/26631508_1514841545.3734.jpg","of $1,000 goal","$145","4","Raised by 4 people in 11 months","Updates   2","https://www.gofundme.com/dakotas-small-business#updates","Created January 1, 2018","78"
"1543711800-1109","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ashleyandjess","https://d2g8igdw686xgo.cloudfront.net/32307742_1535248980729186_r.jpg","of $8,500 goal","$9,250","167","Raised by 167 people in 3 months","null","","Created August 20, 2018","2.5k"
"1543713682-1812","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/canada-helps-puerto-rico-businesses","https://d2g8igdw686xgo.cloudfront.net/24292574_1506730703.553.jpg","of $30,000 goal","$7,800","41","Raised by 41 people in 14 months","Updates   1","https://www.gofundme.com/canada-helps-puerto-rico-businesses#updates","Created September 29, 2017","174"
"1543712021-1192","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/TOPTeam","https://d2g8igdw686xgo.cloudfront.net/32465446_153588370435909_r.jpg","goal","$800","3 months","Campaign created 3 months ago","null","","Created August 27, 2018","null"
"1543712010-1188","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/start-trucking-business","https://d2g8igdw686xgo.cloudfront.net/32161764_1534334903692323_r.jpeg","goal","$150,000","3 months","Campaign created 3 months ago","null","","Created August 15, 2018","null"
"1543713348-1686","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/support-handsome-her","https://d2g8igdw686xgo.cloudfront.net/30801530_1530062442789604_r.jpeg","of $5,000 goal","$2,280","31","Raised by 31 people in 5 months","null","","Created June 22, 2018","253"
"1543713080-1589","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/6fs94ao","https://d2g8igdw686xgo.cloudfront.net/34690944_15426759006203_r.jpg","of $400 goal","$120","6","Raised by 6 people in 11 days","null","","Created November 19, 2018","15"
"1543713075-1587","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-kyle-corys-business","https://d2g8igdw686xgo.cloudfront.net/27700878_1518484445.4582.jpg","of $4,000 goal","$960","16","Raised by 16 people in 9 months","null","","Created February 12, 2018","68"
"1543713584-1775","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/hq3f2n-help-raise-money-for-business","https://d2g8igdw686xgo.cloudfront.net/25911132_1512440684.0892.jpg","of $1,000 goal","$435","9","Raised by 9 people in 12 months","null","","Created December 4, 2017","326"
"1543712650-1431","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/tangocharlie","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/5769069_1440389470.2745.png","of $7,500 goal","$7,700","89","Raised by 89 people in 39 months","Updates   2","https://www.gofundme.com/tangocharlie#updates","null","172"
"1543712899-1524","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/starting-up-business-pushem-wear","https://d2g8igdw686xgo.cloudfront.net/17226062_1483657485.1017.jpg","of $3,000 goal","$375","11","Raised by 11 people in 23 months","Updates   4","https://www.gofundme.com/starting-up-business-pushem-wear#updates","null","70"
"1543713717-1825","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/SmileysPetPad","","of $50,000 goal","$12,950","131","Raised by 131 people in 40 months","Updates   4","https://www.gofundme.com/SmileysPetPad#updates","null","222"
"1543713773-1846","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/veteran-business-being-harrassed","https://d2g8igdw686xgo.cloudfront.net/23202376_1503456579.5981.jpg","of $20,000 goal","$5,507","48","Raised by 48 people in 15 months","Updates   11","https://www.gofundme.com/veteran-business-being-harrassed#updates","Created August 22, 2017","1.1k"
"1543713225-1645","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/q5vb8s","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/3915791_1427475005.326.jpg","of $5,000 goal","$14,651","345","Raised by 345 people in 44 months","null","","null","105"
"1543713808-1859","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/o039vale-peeps-help-o039vale-business","https://d2g8igdw686xgo.cloudfront.net/31578234_1532406233240827_r.jpeg","of $10,000 goal","$12,335","109","Raised by 109 people in 4 months","Updates   3","https://www.gofundme.com/o039vale-peeps-help-o039vale-business#updates","Created July 23, 2018","564"
"1543713636-1795","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/helpdottiebiz","https://d2g8igdw686xgo.cloudfront.net/28386484_15210069810_r.jpeg","of $5,000 goal","$4,025","67","Raised by 67 people in 8 months","Updates   7","https://www.gofundme.com/helpdottiebiz#updates","Created March 14, 2018","297"
"1543713447-1723","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/6dnwduw","https://d2g8igdw686xgo.cloudfront.net/34373506_1542460266512947_r.jpg","of $7,000 goal","$5,125","39","Raised by 39 people in 22 days","null","","Created November 9, 2018","252"
"1543711707-1080","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/pokithecat","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/10887209_1461503627.5398.jpg","of $1,076 goal","$2,329","165","Raised by 165 people in 31 months","Updates   1","https://www.gofundme.com/pokithecat#updates","null","103"
"1543712876-1516","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/business-sign-for-just-dance","https://d2g8igdw686xgo.cloudfront.net/26412456_1513879765.2259.jpg","of $3,000 goal","$1,230","30","Raised by 30 people in 11 months","Updates   1","https://www.gofundme.com/business-sign-for-just-dance#updates","Created December 21, 2017","89"
"1543711998-1183","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ykb2b-plumbing-company","https://d2g8igdw686xgo.cloudfront.net/31409970_1543708931257169_r.jpg","goal","$20,000","2 months","Campaign created 2 months ago","null","","Created September 20, 2018","3"
"1543713406-1708","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/exploring-business-law-london","https://d2g8igdw686xgo.cloudfront.net/20601750_1495554141.9657.jpg","of $3,600 goal","$709","20","Raised by 20 people in 18 months","null","","Created May 23, 2017","126"
"1543713757-1840","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/small-business-big-change","https://d2g8igdw686xgo.cloudfront.net/19988592_1493354201.5629.jpg","of $2,500 goal","$1,525","15","Raised by 15 people in 19 months","Updates   1","https://www.gofundme.com/small-business-big-change#updates","null","47"
"1543713356-1689","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/helpvetbusinesses","https://d2g8igdw686xgo.cloudfront.net/17192938_1483554517.2509.jpg","of $10,000 goal","$11,957","65","Raised by 65 people in 23 months","Updates   1","https://www.gofundme.com/helpvetbusinesses#updates","null","98"
"1543712585-1406","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/new-computer-podcast-equipment","","of $5,000 goal","$2,470","30","Raised by 30 people in 16 months","Updates   6","https://www.gofundme.com/new-computer-podcast-equipment#updates","Created July 21, 2017","49"
"1543712673-1440","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/mmmfirefund","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/5975822_1441985587.7821.jpg","of $30,000 goal","$3,225","55","Raised by 55 people in 39 months","Updates   13","https://www.gofundme.com/mmmfirefund#updates","null","324"
"1543713770-1845","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/helpChrisMunro","https://d2g8igdw686xgo.cloudfront.net/25704918_fb_1511837567.9482_funds.jpg","of $3,999 goal","$1,545","17","Raised by 17 people in 12 months","null","","Created November 27, 2017","54"
"1543713965-1916","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/propshelter","https://d2g8igdw686xgo.cloudfront.net/19632938_1492104927.9567.jpg","of $3,000 goal","$3,000","43","Raised by 43 people in 19 months","Updates   4","https://www.gofundme.com/propshelter#updates","null","129"
"1543712999-1562","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/rutgersbusinessbrigade","https://d2g8igdw686xgo.cloudfront.net/28610908_15218513480_r.jpg","of $1,200 goal","$160","5","Raised by 5 people in 8 months","null","","Created March 23, 2018","22"
"1543712914-1530","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/vrjkd2t8","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/8316441_1452984245.4635.jpg","of $10,000 goal","$6,650","67","Raised by 67 people in 35 months","Updates   10","https://www.gofundme.com/vrjkd2t8#updates","null","371"
"1543713454-1726","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-to-keep-a-local-sbusiness-goin","https://d2g8igdw686xgo.cloudfront.net/25112790_fb_1509735015.5251_funds.jpg","of $2,000 goal","$850","18","Raised by 18 people in 13 months","null","","Created November 3, 2017","64"
"1543713721-1826","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/donate-to-support-native-women","","of $5,000 goal","$4,425","86","Raised by 86 people in 8 months","Updates   2","https://www.gofundme.com/donate-to-support-native-women#updates","Created March 23, 2018","381"
"1543712543-1390","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/HelpAnainVenezuela","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/4076986_1428454382.2052.jpg","of $4,000 goal","$4,435","60","Raised by 60 people in 44 months","Updates   10","https://www.gofundme.com/HelpAnainVenezuela#updates","null","232"
"1543713398-1705","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-a-vet-start-a-small-business","https://d2g8igdw686xgo.cloudfront.net/24096332_1506097954.7969.jpg","of $750 goal","$510","9","Raised by 9 people in 14 months","null","","Created September 22, 2017","53"
"1543712682-1443","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-with-starting-up-own-business","https://d2g8igdw686xgo.cloudfront.net/29164720_15238445220_r.jpeg","of $1,500 goal","$202","12","Raised by 12 people in 7 months","Updates   1","https://www.gofundme.com/help-with-starting-up-own-business#updates","Created April 15, 2018","42"
"1543713568-1769","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/wvtakesoff","https://d2g8igdw686xgo.cloudfront.net/34112754_1540901503729265_r.jpeg","of €1,000 goal","€1,115","15","Raised by 15 people in 1 month","Updates   1","https://www.gofundme.com/wvtakesoff#updates","Created October 30, 2018","5"
"1543713427-1715","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ruhsmy-help-me-start-my-small-business","https://d2g8igdw686xgo.cloudfront.net/19611848_1492025505.8066.jpg","of $3,000 goal","$120","5","Raised by 5 people in 19 months","Updates   8","https://www.gofundme.com/ruhsmy-help-me-start-my-small-business#updates","null","160"
"1543713423-1713","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/student-tuition-for-nylf-business","https://d2g8igdw686xgo.cloudfront.net/27654024_1518317772.5532.jpg","of $4,500 goal","$2,055","30","Raised by 30 people in 9 months","null","","Created February 10, 2018","77"
